cap-color,odor,gill-size,stalk-root,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,ring-type,spore-print-color,population,habitat,class
6,0,1,1,3,5,5,1,0,1,4,e
3,1,0,1,3,4,4,1,0,5,4,p
0,0,1,1,3,5,5,1,2,4,4,e
9,0,1,1,3,5,5,1,0,4,4,e
0,0,1,1,3,4,4,1,2,1,4,e
0,0,1,1,3,5,8,1,2,1,4,e
6,0,1,1,3,8,5,1,2,4,4,e
3,0,1,2,3,4,4,3,0,5,6,e
9,0,1,1,3,5,5,1,0,4,4,e
6,0,1,1,3,5,5,1,2,1,4,e
0,0,1,1,3,4,8,1,0,1,4,e
0,0,1,1,3,4,8,1,2,1,4,e
0,0,1,1,3,8,4,1,2,4,4,e
9,0,1,1,3,4,5,1,0,4,4,e
0,0,1,1,3,4,4,1,2,1,4,e
9,0,1,1,3,5,4,1,0,4,4,e
0,0,1,1,3,4,4,1,2,4,4,e
0,0,1,1,3,4,5,1,2,1,4,e
0,0,1,1,3,5,4,1,0,4,4,e
9,0,1,1,3,4,5,1,0,1,4,e
6,0,1,1,3,5,5,1,2,4,4,e
0,0,1,1,3,5,5,1,2,4,4,e
9,6,1,1,1,0,6,4,6,4,3,p
9,0,1,1,3,5,5,1,2,1,4,e
6,0,1,1,3,8,8,1,2,1,4,e
9,6,1,1,1,5,6,4,6,1,4,p
6,0,1,1,3,4,4,1,2,1,4,e
6,0,1,1,3,4,8,1,2,1,4,e
9,6,1,1,1,6,0,4,6,4,4,p
4,1,0,1,3,4,4,1,0,5,4,p
9,0,1,1,3,4,4,1,2,1,4,e
9,0,1,1,3,5,8,1,0,4,4,e
9,0,1,1,3,4,5,1,0,1,4,e
9,0,1,1,3,4,5,1,2,4,4,e
9,0,1,1,3,4,8,1,0,1,4,e
9,0,1,1,3,8,8,1,0,4,4,e
9,0,1,1,3,4,5,1,0,4,4,e
6,0,1,1,3,8,5,1,2,1,4,e
0,0,1,1,3,4,4,1,2,4,4,e
0,0,1,1,3,5,8,1,2,1,4,e
0,0,1,1,3,4,8,1,2,4,4,e
0,0,1,1,3,5,4,1,0,1,4,e
9,0,1,1,3,5,8,1,2,4,4,e
9,0,1,1,3,4,8,1,2,4,4,e
0,0,1,1,3,5,5,1,0,1,4,e
6,0,1,1,3,5,8,1,0,1,4,e
0,0,1,1,3,5,8,1,0,1,4,e
9,0,1,1,3,5,4,1,0,1,4,e
0,0,1,1,3,5,8,1,2,4,4,e
3,1,0,1,3,4,4,1,2,1,4,p
0,0,1,1,3,4,5,1,2,4,4,e
6,0,1,1,3,5,4,1,0,1,4,e
0,0,1,1,3,8,8,1,0,4,4,e
9,0,1,1,3,5,5,1,2,1,4,e
6,0,1,1,3,4,5,1,2,4,4,e
9,6,1,1,1,6,5,4,6,4,4,p
6,0,1,1,3,4,5,1,2,4,4,e
9,0,1,1,3,8,8,1,0,1,4,e
6,0,1,1,3,4,4,1,2,1,4,e
6,0,1,1,3,5,5,1,0,1,4,e
9,6,1,1,1,6,5,4,6,1,6,p
0,0,1,1,3,4,8,1,0,4,4,e
0,0,1,1,3,8,5,1,2,1,4,e
0,0,1,1,3,8,4,1,2,1,4,e
0,0,1,1,3,4,4,1,2,4,4,e
9,0,1,1,3,4,8,1,0,4,4,e
0,0,1,1,3,4,8,1,2,4,4,e
9,0,1,1,3,8,8,1,2,4,4,e
6,0,1,1,3,5,5,1,2,4,4,e
6,0,1,1,3,5,4,1,2,1,4,e
9,0,1,1,3,5,8,1,0,1,4,e
6,0,1,1,3,4,8,1,0,1,4,e
0,0,1,1,3,5,5,1,2,1,4,e
0,0,1,1,3,4,8,1,0,1,4,e
9,0,1,1,3,5,5,1,0,1,4,e
9,0,1,1,3,5,8,1,0,4,4,e
6,0,1,1,3,5,8,1,2,1,4,e
0,0,1,1,3,8,8,1,0,1,4,e
0,0,1,1,3,5,8,1,0,1,4,e
6,0,1,1,3,8,5,1,2,4,4,e
0,0,1,1,3,5,4,1,0,1,4,e
0,0,1,1,3,4,4,1,2,4,4,e
0,0,1,1,3,5,5,1,0,1,4,e
9,6,1,1,1,6,0,4,6,1,3,p
9,0,1,1,3,4,4,1,2,4,4,e
0,0,1,1,3,8,8,1,0,4,4,e
9,0,1,1,3,4,8,1,0,4,4,e
9,0,1,1,3,5,5,1,0,4,4,e
9,0,1,1,3,8,4,1,2,1,4,e
0,0,1,1,3,4,4,1,2,4,4,e
9,0,1,1,3,8,8,1,2,4,4,e
0,0,1,1,3,5,8,1,2,1,4,e
6,0,1,1,3,5,4,1,2,4,4,e
0,0,1,1,3,8,4,1,0,1,4,e
9,6,1,1,1,5,0,4,6,1,3,p
6,0,1,1,3,5,4,1,0,1,4,e
0,0,1,1,3,8,8,1,0,1,4,e
6,0,1,1,3,4,5,1,2,4,4,e
6,0,1,1,3,4,8,1,0,1,4,e
6,0,1,1,3,5,5,1,2,4,4,e
9,0,1,1,3,5,4,1,0,1,4,e
0,0,1,1,3,4,8,1,0,4,4,e
9,0,1,1,3,8,8,1,0,4,4,e
9,0,1,1,3,5,8,1,2,1,4,e
0,0,1,1,3,4,5,1,2,4,4,e
9,0,1,1,3,4,4,1,0,4,4,e
9,0,1,1,3,8,4,1,0,4,4,e
0,0,1,1,3,4,4,1,0,4,4,e
6,0,1,1,3,8,8,1,2,4,4,e
0,0,1,1,3,8,8,1,0,1,4,e
6,0,1,1,3,5,5,1,0,1,4,e
0,0,1,1,3,4,8,1,0,4,4,e
0,0,1,1,3,5,8,1,2,4,4,e
6,0,1,1,3,8,8,1,0,1,4,e
9,0,1,1,3,4,8,1,0,1,4,e
0,0,1,1,3,4,4,1,0,1,4,e
9,1,0,1,3,4,4,1,0,1,4,p
9,0,1,1,3,5,5,1,0,1,4,e
0,0,1,1,3,8,8,1,0,4,4,e
0,0,1,2,2,4,4,3,2,3,6,e
0,0,1,1,3,8,4,1,0,1,4,e
9,0,1,1,3,5,4,1,0,4,4,e
9,0,1,1,3,8,8,1,0,1,4,e
9,0,1,1,3,4,4,1,0,1,4,e
6,0,1,1,3,5,8,1,0,1,4,e
9,0,1,1,3,5,8,1,0,4,4,e
9,0,1,1,3,5,8,1,0,1,4,e
9,0,1,1,3,5,8,1,0,1,4,e
0,0,1,1,3,8,8,1,2,1,4,e
0,0,1,1,3,8,8,1,2,4,4,e
6,0,1,1,3,5,4,1,0,1,4,e
6,0,1,1,3,4,4,1,2,1,4,e
0,0,1,1,3,8,8,1,2,1,4,e
0,0,1,1,3,5,5,1,0,4,4,e
9,0,1,1,3,8,4,1,0,4,4,e
9,0,1,1,3,8,5,1,2,4,4,e
3,0,1,2,2,4,4,3,2,5,6,e
0,0,1,1,3,4,8,1,0,1,4,e
9,0,1,1,3,8,8,1,2,4,4,e
6,0,1,1,3,5,8,1,0,4,4,e
6,0,1,1,3,8,8,1,2,1,4,e
0,0,1,1,3,8,8,1,0,4,4,e
0,0,1,1,3,5,4,1,2,4,4,e
9,0,1,1,3,5,8,1,2,1,4,e
0,0,1,1,3,4,4,1,2,1,4,e
6,0,1,1,3,4,4,1,2,4,4,e
6,0,1,1,3,8,8,1,2,1,4,e
6,0,1,1,3,5,4,1,2,1,4,e
6,0,1,1,3,5,4,1,0,4,4,e
6,0,1,1,3,8,4,1,0,1,4,e
6,0,1,1,3,8,8,1,0,1,4,e
0,0,1,1,3,8,5,1,0,4,4,e
9,0,1,1,3,8,5,1,2,1,4,e
9,0,1,1,3,5,4,1,2,1,4,e
9,0,1,1,3,5,8,1,2,4,4,e
0,0,1,1,3,4,8,1,0,1,4,e
6,0,1,1,3,8,8,1,2,4,4,e
6,0,1,1,3,8,8,1,0,4,4,e
9,0,1,1,3,8,5,1,0,4,4,e
6,0,1,1,3,5,5,1,0,1,4,e
0,0,1,1,3,5,4,1,0,4,4,e
6,0,1,1,3,5,8,1,0,1,4,e
0,0,1,1,3,4,5,1,0,4,4,e
0,0,1,1,3,8,8,1,2,1,4,e
0,0,1,1,3,5,5,1,2,1,4,e
9,0,1,1,3,4,5,1,2,1,4,e
6,0,1,1,3,5,5,1,0,1,4,e
6,0,1,1,3,5,4,1,0,4,4,e
9,0,1,1,3,5,5,1,2,4,4,e
0,0,1,1,3,5,5,1,0,1,4,e
0,0,1,1,3,8,5,1,0,4,4,e
0,0,1,1,3,5,8,1,2,1,4,e
4,1,0,1,3,4,4,1,0,1,4,p
6,0,1,1,3,4,4,1,2,4,4,e
0,0,1,1,3,4,4,1,0,1,4,e
6,0,1,1,3,8,5,1,0,4,4,e
0,0,1,1,3,8,5,1,0,1,4,e
0,0,1,1,3,8,8,1,2,4,4,e
9,0,1,1,3,5,4,1,2,1,4,e
0,0,1,2,3,4,4,3,0,3,6,e
9,0,1,1,3,5,8,1,2,4,4,e
0,0,1,1,3,4,5,1,0,1,4,e
0,0,1,1,3,5,4,1,2,1,4,e
9,0,1,1,3,4,8,1,0,1,4,e
6,0,1,1,3,8,8,1,0,4,4,e
0,0,1,1,3,8,5,1,2,4,4,e
9,6,1,1,1,6,5,4,6,4,6,p
6,0,1,1,3,4,4,1,0,1,4,e
9,0,1,1,3,5,8,1,2,1,4,e
6,0,1,1,3,5,4,1,0,1,4,e
6,0,1,1,3,5,8,1,2,4,4,e
6,0,1,1,3,8,4,1,2,1,4,e
0,0,1,1,3,4,8,1,0,4,4,e
0,0,1,1,3,8,5,1,2,1,4,e
0,0,1,1,3,4,8,1,2,1,4,e
6,0,1,1,3,8,4,1,0,4,4,e
6,0,1,1,3,5,8,1,2,1,4,e
0,0,1,1,3,5,8,1,2,4,4,e
9,0,1,1,3,4,4,1,2,1,4,e
0,0,1,1,3,8,4,1,2,1,4,e
6,0,1,1,3,4,5,1,0,4,4,e
6,0,1,1,3,8,5,1,0,4,4,e
6,0,1,1,3,4,5,1,2,4,4,e
6,0,1,1,3,4,8,1,0,1,4,e
0,0,1,1,3,8,4,1,2,4,4,e
6,0,1,1,3,5,5,1,0,4,4,e
6,0,1,1,3,8,5,1,0,1,4,e
0,0,1,1,3,5,4,1,2,4,4,e
6,0,1,1,3,4,4,1,2,1,4,e
0,0,1,1,3,8,4,1,0,1,4,e
6,0,1,1,3,8,5,1,0,4,4,e
9,0,1,1,3,8,5,1,0,4,4,e
0,0,1,1,3,8,4,1,0,1,4,e
6,0,1,1,3,5,5,1,2,1,4,e
0,0,1,1,3,8,5,1,2,4,4,e
6,0,1,1,3,5,8,1,0,4,4,e
9,0,1,1,3,5,8,1,0,4,4,e
9,0,1,1,3,4,5,1,2,1,4,e
0,0,1,1,3,4,4,1,0,4,4,e
9,0,1,2,3,4,4,3,2,5,6,e
0,0,1,1,3,4,8,1,0,4,4,e
9,0,1,1,3,8,5,1,0,4,4,e
9,0,1,1,3,4,5,1,2,4,4,e
0,0,1,1,3,8,4,1,2,4,4,e
6,0,1,1,3,8,8,1,0,1,4,e
6,0,1,1,3,8,8,1,2,4,4,e
0,0,1,1,3,4,8,1,2,4,4,e
6,0,1,1,3,5,8,1,2,4,4,e
6,0,1,1,3,5,4,1,2,4,4,e
0,0,1,1,3,8,4,1,0,4,4,e
9,0,1,1,3,4,4,1,0,4,4,e
6,0,1,1,3,4,4,1,2,4,4,e
0,0,1,1,3,5,8,1,2,1,4,e
0,0,1,1,3,5,8,1,0,1,4,e
6,0,1,1,3,8,4,1,0,4,4,e
9,0,1,1,3,5,8,1,2,1,4,e
0,0,1,1,3,4,4,1,2,4,4,e
9,0,1,1,3,4,8,1,0,4,4,e
9,1,0,1,3,4,4,1,2,1,4,p
0,0,1,1,3,5,4,1,0,4,4,e
9,0,1,1,3,5,5,1,0,4,4,e
0,0,1,1,3,8,5,1,2,4,4,e
9,0,1,1,3,8,8,1,2,1,4,e
0,0,1,1,3,8,5,1,0,1,4,e
0,0,1,1,3,4,8,1,0,1,4,e
0,0,1,1,3,5,5,1,2,4,4,e
0,0,1,1,3,4,5,1,0,1,4,e
0,0,1,1,3,5,4,1,2,4,4,e
0,0,1,1,3,4,4,1,0,4,4,e
9,0,1,1,3,4,4,1,2,4,4,e
9,0,1,1,3,5,4,1,2,4,4,e
9,0,1,1,3,4,8,1,2,4,4,e
9,0,1,1,3,4,8,1,0,1,4,e
0,0,1,1,3,8,5,1,0,1,4,e
9,0,1,1,3,4,5,1,0,1,4,e
9,6,1,1,1,6,5,4,6,1,4,p
0,0,1,1,3,5,4,1,0,1,4,e
9,0,1,1,3,8,8,1,2,4,4,e
9,0,1,1,3,4,8,1,0,4,4,e
9,6,1,1,1,6,5,4,6,4,4,p
0,0,1,1,3,4,4,1,0,1,4,e
6,0,1,1,3,8,5,1,0,1,4,e
0,0,1,1,3,8,8,1,2,1,4,e
6,0,1,1,3,5,8,1,2,1,4,e
6,0,1,1,3,8,5,1,0,4,4,e
0,0,1,1,3,4,5,1,0,1,4,e
0,0,1,1,3,4,5,1,2,1,4,e
6,0,1,1,3,8,5,1,0,1,4,e
9,0,1,1,3,4,5,1,2,1,4,e
0,0,1,1,3,8,5,1,2,4,4,e
6,0,1,1,3,8,5,1,0,1,4,e
9,0,1,1,3,8,4,1,2,4,4,e
9,0,1,1,3,5,4,1,2,4,4,e
9,0,1,1,3,8,8,1,2,1,4,e
0,0,1,1,3,8,4,1,2,4,4,e
0,0,1,1,3,5,4,1,0,4,4,e
6,0,1,1,3,8,8,1,0,4,4,e
9,0,1,2,2,4,4,3,2,5,6,e
6,0,1,1,3,8,4,1,2,4,4,e
9,0,1,1,3,8,4,1,0,4,4,e
6,0,1,1,3,8,5,1,2,4,4,e
9,0,1,1,3,4,4,1,0,1,4,e
0,0,1,1,3,4,8,1,2,4,4,e
6,0,1,1,3,5,8,1,0,1,4,e
6,0,1,1,3,8,4,1,0,1,4,e
9,0,1,1,3,4,8,1,2,1,4,e
3,1,0,1,3,4,4,1,0,5,4,p
6,0,1,1,3,5,5,1,0,4,4,e
6,0,1,1,3,4,5,1,2,1,4,e
0,0,1,1,3,5,4,1,0,4,4,e
3,0,1,2,3,4,4,3,0,5,6,e
9,0,1,1,3,8,4,1,0,4,4,e
9,0,1,1,3,4,5,1,0,1,4,e
9,0,1,1,3,5,8,1,0,4,4,e
6,0,1,1,3,4,5,1,2,4,4,e
6,0,1,1,3,5,5,1,2,4,4,e
0,0,1,1,3,8,8,1,2,1,4,e
6,0,1,1,3,8,8,1,0,1,4,e
6,0,1,1,3,4,4,1,0,1,4,e
6,0,1,1,3,4,4,1,2,1,4,e
0,0,1,1,3,5,8,1,0,1,4,e
9,0,1,1,3,4,4,1,0,1,4,e
9,0,1,1,3,8,4,1,0,4,4,e
9,0,1,1,3,8,5,1,0,1,4,e
6,0,1,1,3,8,5,1,0,1,4,e
0,0,1,1,3,8,4,1,2,4,4,e
0,0,1,2,2,4,4,3,2,5,6,e
6,0,1,1,3,4,8,1,0,4,4,e
9,0,1,1,3,8,8,1,0,4,4,e
0,0,1,1,3,5,5,1,2,1,4,e
9,0,1,1,3,8,5,1,0,4,4,e
6,0,1,1,3,5,8,1,0,4,4,e
0,0,1,1,3,5,4,1,2,1,4,e
9,0,1,1,3,4,4,1,2,4,4,e
9,0,1,1,3,5,8,1,0,1,4,e
6,0,1,1,3,5,5,1,2,1,4,e
0,0,1,1,3,4,8,1,2,1,4,e
9,0,1,1,3,8,5,1,0,4,4,e
0,0,1,1,3,4,5,1,0,4,4,e
6,0,1,1,3,4,5,1,2,1,4,e
6,0,1,1,3,5,5,1,2,4,4,e
0,0,1,1,3,4,4,1,0,1,4,e
0,0,1,1,3,5,5,1,2,4,4,e
9,0,1,1,3,4,4,1,2,1,4,e
6,0,1,1,3,5,5,1,0,4,4,e
0,0,1,1,3,4,5,1,0,1,4,e
0,0,1,1,3,5,5,1,0,4,4,e
6,0,1,1,3,8,5,1,2,4,4,e
9,0,1,1,3,5,8,1,2,4,4,e
9,0,1,1,3,8,8,1,2,1,4,e
4,1,0,1,3,4,4,1,2,1,4,p
0,0,1,1,3,8,8,1,0,4,4,e
6,0,1,1,3,4,5,1,0,1,4,e
0,0,1,2,2,4,4,3,0,5,6,e
9,0,1,1,3,5,8,1,2,4,4,e
9,0,1,1,3,5,5,1,2,4,4,e
0,0,1,1,3,5,4,1,2,4,4,e
9,0,1,1,3,5,4,1,0,4,4,e
9,0,1,1,3,8,5,1,0,1,4,e
0,0,1,1,3,8,5,1,2,4,4,e
6,0,1,1,3,8,5,1,0,4,4,e
0,0,1,1,3,5,5,1,0,1,4,e
9,0,1,1,3,8,5,1,0,1,4,e
0,0,1,1,3,8,8,1,0,4,4,e
9,0,1,1,3,8,8,1,0,1,4,e
6,0,1,1,3,4,4,1,0,4,4,e
9,0,1,1,3,5,4,1,2,1,4,e
9,0,1,1,3,8,4,1,2,4,4,e
6,0,1,1,3,5,4,1,0,4,4,e
4,1,0,1,3,4,4,1,2,5,4,p
0,0,1,1,3,5,5,1,2,1,4,e
6,0,1,1,3,8,8,1,2,1,4,e
9,0,1,1,3,8,4,1,2,4,4,e
9,0,1,1,3,8,8,1,2,1,4,e
9,0,1,1,3,8,8,1,2,4,4,e
6,0,1,1,3,8,5,1,0,4,4,e
0,0,1,1,3,5,5,1,0,4,4,e
9,0,1,1,3,5,8,1,0,4,4,e
6,0,1,1,3,8,4,1,2,1,4,e
0,0,1,1,3,4,4,1,2,1,4,e
9,0,1,1,3,5,8,1,0,1,4,e
0,0,1,1,3,5,4,1,0,4,4,e
6,0,1,1,3,5,4,1,2,4,4,e
6,0,1,1,3,4,5,1,0,4,4,e
9,0,1,1,3,4,5,1,0,4,4,e
9,0,1,1,3,8,4,1,2,4,4,e
6,0,1,1,3,4,5,1,0,4,4,e
9,0,1,1,3,8,8,1,0,4,4,e
6,0,1,1,3,8,4,1,0,4,4,e
6,0,1,1,3,8,4,1,0,1,4,e
3,0,1,2,2,4,4,3,2,5,6,e
0,0,1,1,3,4,5,1,2,1,4,e
6,0,1,1,3,4,4,1,0,4,4,e
6,0,1,1,3,5,5,1,2,1,4,e
9,0,1,1,3,4,5,1,2,4,4,e
0,0,1,1,3,5,8,1,2,1,4,e
9,1,0,1,3,4,4,1,2,1,4,p
6,0,1,1,3,5,5,1,2,1,4,e
9,0,1,1,3,4,8,1,2,1,4,e
0,0,1,2,3,4,4,3,2,3,6,e
6,0,1,1,3,4,8,1,2,4,4,e
3,1,0,1,3,4,4,1,0,1,4,p
6,0,1,1,3,8,5,1,2,1,4,e
9,0,1,1,3,5,5,1,2,1,4,e
0,0,1,1,3,4,8,1,2,1,4,e
0,0,1,1,3,5,5,1,2,1,4,e
0,0,1,1,3,8,8,1,2,1,4,e
9,0,1,1,3,4,4,1,0,4,4,e
0,0,1,1,3,8,5,1,2,1,4,e
9,0,1,1,3,8,4,1,0,4,4,e
0,0,1,1,3,8,5,1,0,4,4,e
9,0,1,1,3,5,4,1,0,1,4,e
9,6,1,1,1,0,5,4,6,4,3,p
9,0,1,1,3,4,4,1,0,4,4,e
9,0,1,1,3,4,4,1,2,1,4,e
9,0,1,1,3,5,8,1,2,4,4,e
6,0,1,1,3,5,5,1,2,4,4,e
9,0,1,1,3,4,4,1,2,4,4,e
9,0,1,1,3,4,5,1,0,4,4,e
9,0,1,1,3,8,4,1,0,4,4,e
6,0,1,1,3,8,8,1,0,4,4,e
9,0,1,1,3,8,4,1,0,1,4,e
6,0,1,1,3,5,5,1,2,1,4,e
0,0,1,1,3,5,8,1,2,4,4,e
9,0,1,1,3,8,8,1,0,1,4,e
6,0,1,1,3,4,5,1,0,4,4,e
0,0,1,1,3,5,5,1,2,4,4,e
6,0,1,1,3,4,4,1,2,4,4,e
0,0,1,1,3,4,8,1,0,1,4,e
0,0,1,1,3,8,8,1,2,4,4,e
9,0,1,1,3,8,5,1,0,1,4,e
6,0,1,1,3,5,4,1,2,4,4,e
9,0,1,1,3,8,5,1,2,4,4,e
9,0,1,1,3,5,4,1,2,4,4,e
9,0,1,1,3,4,4,1,0,4,4,e
9,6,1,1,1,6,0,4,6,4,3,p
9,0,1,1,3,4,8,1,2,1,4,e
9,0,1,1,3,8,5,1,0,4,4,e
0,0,1,1,3,4,4,1,0,1,4,e
9,0,1,1,3,8,4,1,0,1,4,e
0,0,1,1,3,4,4,1,2,4,4,e
0,0,1,1,3,8,8,1,2,4,4,e
6,0,1,1,3,5,4,1,2,1,4,e
0,0,1,1,3,8,8,1,2,1,4,e
9,0,1,1,3,4,4,1,2,1,4,e
9,0,1,1,3,8,4,1,0,1,4,e
9,6,1,1,1,5,6,4,6,1,3,p
0,0,1,1,3,5,4,1,0,4,4,e
0,0,1,1,3,8,8,1,2,4,4,e
6,0,1,1,3,8,8,1,0,1,4,e
0,0,1,1,3,5,8,1,0,1,4,e
0,0,1,1,3,4,5,1,0,4,4,e
9,0,1,1,3,4,8,1,0,1,4,e
0,0,1,1,3,4,8,1,2,1,4,e
6,0,1,1,3,4,4,1,0,4,4,e
9,0,1,1,3,4,8,1,2,4,4,e
9,0,1,1,3,5,5,1,2,1,4,e
6,0,1,1,3,5,8,1,0,1,4,e
6,0,1,1,3,4,4,1,0,1,4,e
9,0,1,1,3,5,5,1,2,4,4,e
0,0,1,1,3,5,8,1,0,1,4,e
6,0,1,1,3,5,4,1,2,4,4,e
0,0,1,1,3,8,5,1,0,4,4,e
6,0,1,1,3,4,8,1,0,4,4,e
0,0,1,1,3,4,5,1,0,1,4,e
6,0,1,1,3,5,8,1,2,4,4,e
0,0,1,1,3,8,4,1,2,4,4,e
6,0,1,1,3,4,5,1,0,4,4,e
6,0,1,1,3,5,8,1,2,1,4,e
0,0,1,1,3,8,4,1,2,1,4,e
0,0,1,1,3,8,4,1,0,4,4,e
6,0,1,1,3,4,4,1,0,4,4,e
0,0,1,1,3,5,8,1,0,4,4,e
0,0,1,1,3,5,4,1,2,4,4,e
6,0,1,1,3,4,8,1,0,1,4,e
9,0,1,2,3,4,4,3,0,5,6,e
6,0,1,1,3,4,8,1,2,1,4,e
6,0,1,1,3,8,8,1,0,4,4,e
0,0,1,1,3,8,5,1,0,4,4,e
0,0,1,1,3,8,8,1,2,4,4,e
9,0,1,1,3,5,5,1,2,1,4,e
9,0,1,1,3,4,5,1,2,1,4,e
0,0,1,1,3,4,5,1,0,4,4,e
0,0,1,1,3,5,4,1,0,4,4,e
0,0,1,1,3,5,5,1,2,4,4,e
9,0,1,1,3,5,5,1,2,1,4,e
9,0,1,1,3,8,5,1,0,4,4,e
6,0,1,1,3,4,8,1,2,4,4,e
9,0,1,1,3,4,8,1,0,1,4,e
6,0,1,1,3,4,5,1,0,1,4,e
9,0,1,1,3,5,4,1,0,1,4,e
6,0,1,1,3,8,4,1,0,1,4,e
6,0,1,1,3,4,4,1,0,1,4,e
6,0,1,1,3,4,8,1,2,4,4,e
9,0,1,1,3,8,5,1,2,4,4,e
9,0,1,1,3,8,5,1,2,4,4,e
6,0,1,1,3,8,5,1,2,1,4,e
9,0,1,1,3,4,4,1,0,4,4,e
0,0,1,1,3,4,4,1,2,1,4,e
9,6,1,1,1,6,0,4,6,1,4,p
0,0,1,1,3,4,4,1,2,1,4,e
9,0,1,1,3,8,8,1,0,4,4,e
0,0,1,1,3,8,8,1,0,4,4,e
6,0,1,1,3,4,4,1,2,1,4,e
9,0,1,1,3,8,5,1,2,1,4,e
0,0,1,1,3,8,8,1,2,4,4,e
6,0,1,1,3,8,5,1,2,4,4,e
6,0,1,1,3,8,4,1,2,1,4,e
0,0,1,1,3,4,5,1,0,1,4,e
0,0,1,1,3,8,5,1,2,1,4,e
2,6,1,1,1,6,0,4,6,1,3,p
0,0,1,1,3,8,8,1,0,4,4,e
9,6,1,1,1,6,0,4,6,4,4,p
9,1,0,1,3,4,4,1,2,5,4,p
9,0,1,1,3,5,5,1,0,4,4,e
6,0,1,1,3,8,5,1,0,1,4,e
0,0,1,1,3,4,4,1,2,4,4,e
6,0,1,1,3,8,4,1,2,4,4,e
9,6,1,1,1,5,5,4,6,4,3,p
9,0,1,1,3,4,4,1,0,1,4,e
6,0,1,1,3,5,8,1,2,4,4,e
6,0,1,1,3,5,8,1,0,4,4,e
3,1,0,1,3,4,4,1,0,5,4,p
6,0,1,1,3,5,8,1,0,4,4,e
0,0,1,1,3,4,4,1,2,1,4,e
9,6,1,1,1,5,0,4,6,1,6,p
9,6,1,1,1,5,6,4,6,4,3,p
6,0,1,1,3,8,4,1,0,1,4,e
6,0,1,1,3,8,4,1,2,1,4,e
0,0,1,1,3,5,4,1,2,1,4,e
9,0,1,1,3,4,8,1,2,1,4,e
6,0,1,1,3,8,8,1,0,4,4,e
6,0,1,1,3,8,5,1,0,1,4,e
6,0,1,1,3,8,5,1,0,4,4,e
6,0,1,1,3,8,4,1,2,1,4,e
4,1,0,1,3,4,4,1,2,5,4,p
9,6,1,1,1,0,6,4,6,4,4,p
6,0,1,1,3,4,5,1,0,4,4,e
9,0,1,1,3,8,5,1,2,1,4,e
9,0,1,1,3,8,4,1,2,1,4,e
9,0,1,1,3,4,5,1,0,4,4,e
6,0,1,1,3,8,5,1,2,4,4,e
6,0,1,1,3,5,4,1,0,1,4,e
9,6,1,1,1,6,5,4,6,1,3,p
0,0,1,1,3,8,5,1,0,4,4,e
6,0,1,1,3,5,5,1,0,1,4,e
9,1,0,1,3,4,4,1,0,5,4,p
6,0,1,1,3,8,5,1,2,4,4,e
6,0,1,1,3,4,8,1,2,1,4,e
2,6,1,1,1,6,5,4,6,1,6,p
2,6,1,1,1,5,5,4,6,1,4,p
0,0,1,1,3,5,8,1,2,1,4,e
0,0,1,1,3,4,8,1,2,1,4,e
9,0,1,1,3,4,4,1,0,1,4,e
0,0,1,1,3,4,4,1,0,1,4,e
6,0,1,1,3,5,5,1,2,1,4,e
4,1,0,1,3,4,4,1,0,1,4,p
0,0,1,1,3,5,4,1,2,4,4,e
6,0,1,1,3,5,4,1,2,1,4,e
6,0,1,1,3,5,5,1,2,4,4,e
0,0,1,1,3,8,8,1,2,1,4,e
3,1,0,1,3,4,4,1,2,1,4,p
9,0,1,1,3,4,8,1,0,1,4,e
9,0,1,1,3,8,5,1,0,4,4,e
9,0,1,1,3,5,5,1,0,1,4,e
0,0,1,1,3,4,4,1,2,1,4,e
9,1,0,1,3,4,4,1,0,5,4,p
4,1,0,1,3,4,4,1,2,5,4,p
6,0,1,1,3,8,8,1,2,4,4,e
9,6,1,1,1,5,0,4,6,4,4,p
3,1,0,1,3,4,4,1,2,1,4,p
9,6,1,1,1,6,6,4,6,1,3,p
0,0,1,1,3,5,5,1,0,1,4,e
2,6,1,1,1,0,6,4,6,4,3,p
9,0,1,1,3,5,8,1,0,1,4,e
0,0,1,1,3,5,4,1,2,4,4,e
9,0,1,1,3,4,8,1,2,4,4,e
3,1,0,1,3,4,4,1,0,5,4,p
9,6,1,1,1,0,6,4,6,1,3,p
9,0,1,1,3,4,4,1,2,1,4,e
0,0,1,1,3,5,4,1,2,4,4,e
9,0,1,1,3,5,5,1,2,4,4,e
9,6,1,1,1,0,5,4,6,1,3,p
0,0,1,1,3,4,8,1,0,4,4,e
9,6,1,1,1,5,6,4,6,4,3,p
6,0,1,1,3,4,8,1,0,4,4,e
0,0,1,1,3,4,4,1,2,1,4,e
9,6,1,1,1,5,6,4,6,1,3,p
9,0,1,1,3,5,4,1,2,1,4,e
9,0,1,1,3,8,4,1,0,4,4,e
6,0,1,1,3,5,8,1,0,4,4,e
9,6,1,1,1,5,5,4,6,1,3,p
6,0,1,1,3,4,4,1,0,1,4,e
0,0,1,1,3,8,5,1,2,1,4,e
9,6,1,1,1,0,5,4,6,1,6,p
6,0,1,1,3,8,4,1,2,4,4,e
9,6,1,1,1,5,6,4,6,4,4,p
6,0,1,1,3,4,8,1,0,4,4,e
9,6,1,1,1,6,0,4,6,4,6,p
9,6,1,1,1,0,5,4,6,4,3,p
